log_id,employee_code,employee_name,method,action,device_id,device_name,check_time,location
L3092,EMP-2061,Nguyß╗àn V─ân 61,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 07:57:00,HCM
L3093,EMP-2061,Nguyß╗àn V─ân 61,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 17:13:00,HCM
L3094,EMP-2062,Nguyß╗àn V─ân 62,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 07:52:00,HCM
L3095,EMP-2062,Nguyß╗àn V─ân 62,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 17:14:00,HCM
L3096,EMP-2063,Nguyß╗àn V─ân 63,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 08:01:00,HCM
L3097,EMP-2063,Nguyß╗àn V─ân 63,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 17:04:00,HCM
L3098,EMP-2064,Nguyß╗àn V─ân 64,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 08:02:00,HCM
L3099,EMP-2064,Nguyß╗àn V─ân 64,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 17:00:00,HCM
L3100,EMP-2065,Nguyß╗àn V─ân 65,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 08:16:00,HCM
L3101,EMP-2065,Nguyß╗àn V─ân 65,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 17:02:00,HCM
L3102,EMP-2066,Nguyß╗àn V─ân 66,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 07:52:00,HCM
L3103,EMP-2066,Nguyß╗àn V─ân 66,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 17:12:00,HCM
L3104,EMP-2067,Nguyß╗àn V─ân 67,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 08:02:00,HCM
L3105,EMP-2067,Nguyß╗àn V─ân 67,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 17:01:00,HCM
L3106,EMP-2068,Nguyß╗àn V─ân 68,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 07:53:00,HCM
L3107,EMP-2068,Nguyß╗àn V─ân 68,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 17:08:00,HCM
L3108,EMP-2069,Nguyß╗àn V─ân 69,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 08:26:00,HCM
L3109,EMP-2069,Nguyß╗àn V─ân 69,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 17:05:00,HCM
L3110,EMP-2070,Nguyß╗àn V─ân 70,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 07:59:00,HCM
L3111,EMP-2070,Nguyß╗àn V─ân 70,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 17:01:00,HCM
L3112,EMP-2071,Nguyß╗àn V─ân 71,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 08:03:00,HCM
L3113,EMP-2071,Nguyß╗àn V─ân 71,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 17:11:00,HCM
L3114,EMP-2072,Nguyß╗àn V─ân 72,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 08:00:00,HCM
L3115,EMP-2072,Nguyß╗àn V─ân 72,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 17:13:00,HCM
L3116,EMP-2073,Nguyß╗àn V─ân 73,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 07:56:00,HCM
L3117,EMP-2073,Nguyß╗àn V─ân 73,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 17:05:00,HCM
L3118,EMP-2074,Nguyß╗àn V─ân 74,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 07:57:00,HCM
L3119,EMP-2074,Nguyß╗àn V─ân 74,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 17:13:00,HCM
L3120,EMP-2075,Nguyß╗àn V─ân 75,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 07:55:00,HCM
L3121,EMP-2075,Nguyß╗àn V─ân 75,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 17:05:00,HCM
L3122,EMP-2076,Nguyß╗àn V─ân 76,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 07:57:00,HCM
L3123,EMP-2076,Nguyß╗àn V─ân 76,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 17:01:00,HCM
L3124,EMP-2077,Nguyß╗àn V─ân 77,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 07:50:00,HCM
L3125,EMP-2077,Nguyß╗àn V─ân 77,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 16:41:00,HCM
L3126,EMP-2078,Nguyß╗àn V─ân 78,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 08:03:00,HCM
L3127,EMP-2078,Nguyß╗àn V─ân 78,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 16:33:00,HCM
L3128,EMP-2079,Nguyß╗àn V─ân 79,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 08:00:00,HCM
L3129,EMP-2079,Nguyß╗àn V─ân 79,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 16:23:00,HCM
L3130,EMP-2080,Nguyß╗àn V─ân 80,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 07:56:00,HCM
L3131,EMP-2080,Nguyß╗àn V─ân 80,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 17:06:00,HCM
L3132,EMP-2081,Nguyß╗àn V─ân 81,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 07:51:00,HCM
L3133,EMP-2081,Nguyß╗àn V─ân 81,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 17:02:00,HCM
L3134,EMP-2082,Nguyß╗àn V─ân 82,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 08:02:00,HCM
L3135,EMP-2082,Nguyß╗àn V─ân 82,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 17:13:00,HCM
L3136,EMP-2083,Nguyß╗àn V─ân 83,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 07:50:00,HCM
L3137,EMP-2083,Nguyß╗àn V─ân 83,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 17:14:00,HCM
L3138,EMP-2084,Nguyß╗àn V─ân 84,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 07:52:00,HCM
L3139,EMP-2084,Nguyß╗àn V─ân 84,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 17:00:00,HCM
L3140,EMP-2085,Nguyß╗àn V─ân 85,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 07:58:00,HCM
L3141,EMP-2085,Nguyß╗àn V─ân 85,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 16:35:00,HCM
L3142,EMP-2086,Nguyß╗àn V─ân 86,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 07:58:00,HCM
L3143,EMP-2086,Nguyß╗àn V─ân 86,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 17:02:00,HCM
L3144,EMP-2087,Nguyß╗àn V─ân 87,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 08:02:00,HCM
L3145,EMP-2087,Nguyß╗àn V─ân 87,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 16:55:00,HCM
L3146,EMP-2088,Nguyß╗àn V─ân 88,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 07:57:00,HCM
L3147,EMP-2088,Nguyß╗àn V─ân 88,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 17:10:00,HCM
L3148,EMP-2089,Nguyß╗àn V─ân 89,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 08:04:00,HCM
L3149,EMP-2089,Nguyß╗àn V─ân 89,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 17:12:00,HCM
L3150,EMP-2090,Nguyß╗àn V─ân 90,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 08:02:00,HCM
L3151,EMP-2090,Nguyß╗àn V─ân 90,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 16:23:00,HCM
L3152,EMP-2091,Nguyß╗àn V─ân 91,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 07:58:00,HCM
L3153,EMP-2091,Nguyß╗àn V─ân 91,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 17:14:00,HCM
L3154,EMP-2092,Nguyß╗àn V─ân 92,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 07:55:00,HCM
L3155,EMP-2092,Nguyß╗àn V─ân 92,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 17:12:00,HCM
L3156,EMP-2093,Nguyß╗àn V─ân 93,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 07:50:00,HCM
L3157,EMP-2093,Nguyß╗àn V─ân 93,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 17:06:00,HCM
L3158,EMP-2094,Nguyß╗àn V─ân 94,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 07:53:00,HCM
L3159,EMP-2094,Nguyß╗àn V─ân 94,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 17:09:00,HCM
L3160,EMP-2095,Nguyß╗àn V─ân 95,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 08:00:00,HCM
L3161,EMP-2095,Nguyß╗àn V─ân 95,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 17:03:00,HCM
L3162,EMP-2096,Nguyß╗àn V─ân 96,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 07:53:00,HCM
L3163,EMP-2096,Nguyß╗àn V─ân 96,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 16:18:00,HCM
L3164,EMP-2097,Nguyß╗àn V─ân 97,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 07:59:00,HCM
L3165,EMP-2097,Nguyß╗àn V─ân 97,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 17:12:00,HCM
L3166,EMP-2098,Nguyß╗àn V─ân 98,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 08:00:00,HCM
L3167,EMP-2098,Nguyß╗àn V─ân 98,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 17:06:00,HCM
L3168,EMP-2099,Nguyß╗àn V─ân 99,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 07:59:00,HCM
L3169,EMP-2099,Nguyß╗àn V─ân 99,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 17:11:00,HCM
L3170,EMP-2100,Nguyß╗àn V─ân 100,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 08:04:00,HCM
L3171,EMP-2100,Nguyß╗àn V─ân 100,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 16:41:00,HCM
L3172,EMP-6090,TRß║ªN V─éN ANH,Fingerprint,CheckIn,D01,Main Gate,2026-01-20 08:00:00,HCM
L3173,EMP-6090,TRß║ªN V─éN ANH,Fingerprint,CheckOut,D01,Main Gate,2026-01-20 17:02:00,HCM
L3174,GD-001,Phß║ím Minh H├╣ng,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 07:56:00,HCM
L3175,GD-001,Phß║ím Minh H├╣ng,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:04:00,HCM
L3176,NS-001,Nguyß╗àn Thß╗ï Mai,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 07:54:00,HCM
L3177,NS-001,Nguyß╗àn Thß╗ï Mai,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:06:00,HCM
L3178,IT-001,L├¬ V─ân Tuß║Ñn,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 07:54:00,HCM
L3179,IT-001,L├¬ V─ân Tuß║Ñn,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:09:00,HCM
L3180,IT-002,Trß║ºn Thanh B├¼nh,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 07:59:00,HCM
L3181,IT-002,Trß║ºn Thanh B├¼nh,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:12:00,HCM
L3182,IT-003,Ho├áng Thu Ph╞░╞íng,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 08:04:00,HCM
L3183,IT-003,Ho├áng Thu Ph╞░╞íng,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 16:51:00,HCM
L3184,EMP-2002,Nguyß╗àn V─ân 2,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 08:04:00,HCM
L3185,EMP-2002,Nguyß╗àn V─ân 2,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:00:00,HCM
L3186,EMP-2004,Nguyß╗àn V─ân 4,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 07:59:00,HCM
L3187,EMP-2004,Nguyß╗àn V─ân 4,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:14:00,HCM
L3188,EMP-2005,Nguyß╗àn V─ân 5,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 08:01:00,HCM
L3189,EMP-2005,Nguyß╗àn V─ân 5,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:11:00,HCM
L3190,EMP-2006,Nguyß╗àn V─ân 6,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 07:55:00,HCM
L3191,EMP-2006,Nguyß╗àn V─ân 6,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 16:52:00,HCM
L3192,EMP-2007,Nguyß╗àn V─ân 7,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 07:52:00,HCM
L3193,EMP-2007,Nguyß╗àn V─ân 7,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:10:00,HCM
L3194,EMP-2008,Nguyß╗àn V─ân 8,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:08:00,HCM
L3195,EMP-2009,Nguyß╗àn V─ân 9,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 08:06:00,HCM
L3196,EMP-2009,Nguyß╗àn V─ân 9,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:00:00,HCM
L3197,EMP-2010,Nguyß╗àn V─ân 10,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 07:57:00,HCM
L3198,EMP-2010,Nguyß╗àn V─ân 10,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:04:00,HCM
L3199,EMP-2011,Nguyß╗àn V─ân 11,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 08:00:00,HCM
L3200,EMP-2011,Nguyß╗àn V─ân 11,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:10:00,HCM
L3201,EMP-2012,Nguyß╗àn V─ân 12,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 07:55:00,HCM
L3202,EMP-2012,Nguyß╗àn V─ân 12,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:04:00,HCM
L3203,EMP-2013,Nguyß╗àn V─ân 13,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 08:03:00,HCM
L3204,EMP-2013,Nguyß╗àn V─ân 13,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:02:00,HCM
L3205,EMP-2014,Nguyß╗àn V─ân 14,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 08:03:00,HCM
L3206,EMP-2014,Nguyß╗àn V─ân 14,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:04:00,HCM
L3207,EMP-2015,Nguyß╗àn V─ân 15,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:09:00,HCM
L3208,EMP-2016,Nguyß╗àn V─ân 16,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 07:56:00,HCM
L3209,EMP-2016,Nguyß╗àn V─ân 16,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:03:00,HCM
L3210,EMP-2017,Nguyß╗àn V─ân 17,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 07:58:00,HCM
L3211,EMP-2017,Nguyß╗àn V─ân 17,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:10:00,HCM
L3212,EMP-2018,Nguyß╗àn V─ân 18,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 07:56:00,HCM
L3213,EMP-2018,Nguyß╗àn V─ân 18,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:04:00,HCM
L3214,EMP-2019,Nguyß╗àn V─ân 19,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:09:00,HCM
L3215,EMP-2020,Nguyß╗àn V─ân 20,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 08:01:00,HCM
L3216,EMP-2020,Nguyß╗àn V─ân 20,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:11:00,HCM
L3217,EMP-2021,Nguyß╗àn V─ân 21,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 07:55:00,HCM
L3218,EMP-2021,Nguyß╗àn V─ân 21,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:11:00,HCM
L3219,EMP-2022,Nguyß╗àn V─ân 22,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 07:59:00,HCM
L3220,EMP-2022,Nguyß╗àn V─ân 22,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:11:00,HCM
L3221,EMP-2023,Nguyß╗àn V─ân 23,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 08:00:00,HCM
L3222,EMP-2023,Nguyß╗àn V─ân 23,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:09:00,HCM
L3223,EMP-2024,Nguyß╗àn V─ân 24,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 08:02:00,HCM
L3224,EMP-2024,Nguyß╗àn V─ân 24,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:07:00,HCM
L3225,EMP-2025,Nguyß╗àn V─ân 25,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 07:52:00,HCM
L3226,EMP-2025,Nguyß╗àn V─ân 25,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 16:17:00,HCM
L3227,EMP-2026,Nguyß╗àn V─ân 26,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 07:55:00,HCM
L3228,EMP-2026,Nguyß╗àn V─ân 26,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:05:00,HCM
L3229,EMP-2027,Nguyß╗àn V─ân 27,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 08:01:00,HCM
L3230,EMP-2027,Nguyß╗àn V─ân 27,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:03:00,HCM
L3231,EMP-2028,Nguyß╗àn V─ân 28,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 07:58:00,HCM
L3232,EMP-2028,Nguyß╗àn V─ân 28,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 16:55:00,HCM
L3233,EMP-2029,Nguyß╗àn V─ân 29,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 07:58:00,HCM
L3234,EMP-2029,Nguyß╗àn V─ân 29,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:07:00,HCM
L3235,EMP-2030,Nguyß╗àn V─ân 30,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 08:10:00,HCM
L3236,EMP-2030,Nguyß╗àn V─ân 30,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:01:00,HCM
L3237,EMP-2031,Nguyß╗àn V─ân 31,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 07:55:00,HCM
L3238,EMP-2031,Nguyß╗àn V─ân 31,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:10:00,HCM
L3239,EMP-2032,Nguyß╗àn V─ân 32,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 07:54:00,HCM
L3240,EMP-2032,Nguyß╗àn V─ân 32,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:06:00,HCM
L3241,EMP-2033,Nguyß╗àn V─ân 33,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 07:53:00,HCM
L3242,EMP-2033,Nguyß╗àn V─ân 33,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:12:00,HCM
L3243,EMP-2034,Nguyß╗àn V─ân 34,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 07:52:00,HCM
L3244,EMP-2034,Nguyß╗àn V─ân 34,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:01:00,HCM
L3245,EMP-2035,Nguyß╗àn V─ân 35,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 07:56:00,HCM
L3246,EMP-2035,Nguyß╗àn V─ân 35,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:05:00,HCM
L3247,EMP-2036,Nguyß╗àn V─ân 36,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 07:54:00,HCM
L3248,EMP-2036,Nguyß╗àn V─ân 36,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:04:00,HCM
L3249,EMP-2037,Nguyß╗àn V─ân 37,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 07:59:00,HCM
L3250,EMP-2037,Nguyß╗àn V─ân 37,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:02:00,HCM
L3251,EMP-2038,Nguyß╗àn V─ân 38,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 07:51:00,HCM
L3252,EMP-2038,Nguyß╗àn V─ân 38,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:12:00,HCM
L3253,EMP-2039,Nguyß╗àn V─ân 39,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 08:18:00,HCM
L3254,EMP-2039,Nguyß╗àn V─ân 39,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:10:00,HCM
L3255,EMP-2041,Nguyß╗àn V─ân 41,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 07:50:00,HCM
L3256,EMP-2041,Nguyß╗àn V─ân 41,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:06:00,HCM
L3257,EMP-2042,Nguyß╗àn V─ân 42,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 08:43:00,HCM
L3258,EMP-2042,Nguyß╗àn V─ân 42,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:03:00,HCM
L3259,EMP-2043,Nguyß╗àn V─ân 43,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 07:58:00,HCM
L3260,EMP-2043,Nguyß╗àn V─ân 43,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:10:00,HCM
L3261,EMP-2044,Nguyß╗àn V─ân 44,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 08:03:00,HCM
L3262,EMP-2044,Nguyß╗àn V─ân 44,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:02:00,HCM
L3263,EMP-2046,Nguyß╗àn V─ân 46,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 08:02:00,HCM
L3264,EMP-2046,Nguyß╗àn V─ân 46,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:07:00,HCM
L3265,EMP-2047,Nguyß╗àn V─ân 47,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 08:03:00,HCM
L3266,EMP-2047,Nguyß╗àn V─ân 47,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:11:00,HCM
L3267,EMP-2048,Nguyß╗àn V─ân 48,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 08:02:00,HCM
L3268,EMP-2048,Nguyß╗àn V─ân 48,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:01:00,HCM
L3269,EMP-2049,Nguyß╗àn V─ân 49,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 08:58:00,HCM
L3270,EMP-2049,Nguyß╗àn V─ân 49,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:02:00,HCM
L3271,EMP-2050,Nguyß╗àn V─ân 50,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 07:57:00,HCM
L3272,EMP-2050,Nguyß╗àn V─ân 50,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:09:00,HCM
L3273,EMP-2051,Nguyß╗àn V─ân 51,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 08:01:00,HCM
L3274,EMP-2051,Nguyß╗àn V─ân 51,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:10:00,HCM
L3275,EMP-2052,Nguyß╗àn V─ân 52,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 08:04:00,HCM
L3276,EMP-2052,Nguyß╗àn V─ân 52,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:12:00,HCM
L3277,EMP-2053,Nguyß╗àn V─ân 53,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 07:50:00,HCM
L3278,EMP-2053,Nguyß╗àn V─ân 53,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:14:00,HCM
L3279,EMP-2054,Nguyß╗àn V─ân 54,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 08:29:00,HCM
L3280,EMP-2054,Nguyß╗àn V─ân 54,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:05:00,HCM
L3281,EMP-2055,Nguyß╗àn V─ân 55,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 07:56:00,HCM
L3282,EMP-2055,Nguyß╗àn V─ân 55,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:09:00,HCM
L3283,EMP-2056,Nguyß╗àn V─ân 56,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 08:32:00,HCM
L3284,EMP-2056,Nguyß╗àn V─ân 56,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:14:00,HCM
L3285,EMP-2057,Nguyß╗àn V─ân 57,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 07:53:00,HCM
L3286,EMP-2057,Nguyß╗àn V─ân 57,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:05:00,HCM
L3287,EMP-2058,Nguyß╗àn V─ân 58,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 07:54:00,HCM
L3288,EMP-2058,Nguyß╗àn V─ân 58,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:14:00,HCM
L3289,EMP-2059,Nguyß╗àn V─ân 59,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 08:06:00,HCM
L3290,EMP-2059,Nguyß╗àn V─ân 59,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:08:00,HCM
L3291,EMP-2060,Nguyß╗àn V─ân 60,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 08:04:00,HCM
L3292,EMP-2060,Nguyß╗àn V─ân 60,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:00:00,HCM
L3293,EMP-2061,Nguyß╗àn V─ân 61,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 07:50:00,HCM
L3294,EMP-2061,Nguyß╗àn V─ân 61,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:02:00,HCM
L3295,EMP-2062,Nguyß╗àn V─ân 62,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 08:19:00,HCM
L3296,EMP-2062,Nguyß╗àn V─ân 62,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:06:00,HCM
L3297,EMP-2063,Nguyß╗àn V─ân 63,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 08:04:00,HCM
L3298,EMP-2063,Nguyß╗àn V─ân 63,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:06:00,HCM
L3299,EMP-2064,Nguyß╗àn V─ân 64,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 08:03:00,HCM
L3300,EMP-2064,Nguyß╗àn V─ân 64,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:11:00,HCM
L3301,EMP-2065,Nguyß╗àn V─ân 65,Fingerprint,CheckIn,D01,Main Gate,2026-01-21 07:58:00,HCM
L3302,EMP-2065,Nguyß╗àn V─ân 65,Fingerprint,CheckOut,D01,Main Gate,2026-01-21 17:06:00,HCM
